"Probe"	"Gene_body_meth"	"Promoter_meth"
"2210404O07Rik"	70.87576	73.985535
"2210404O09Rik"	19.79465	0.83116883
"2210406O10Rik"	45.140797	8.549977
"2210407C18Rik"	7.387945	13.477565
"2210408F21Rik"	2.6885808	1.5079806
"2210408I21Rik"	72.343994	1.0679125
"2210411K11Rik"	36.45059	25.280954
"2210411M09Rik"	8.190111	9.95116
"2210414B05Rik"	2.4953508	3.5588973
"2210415F13Rik"	3.3647778	1.7226893
"2210416O15Rik"	1.2870595	0.14184397
"2210417A02Rik"	6.0696254	1.9875416
"2210417K05Rik"	2.5778103	1.2093325
"2300002M23Rik"	9.282707	0.43859652
"2300003K06Rik"	2.25	2.4621212
"2300005B03Rik"	3.3276846	4.494981
"2300009A05Rik"	18.420296	0.99753505
"2310001A20Rik"	67.86076	0.63176644
"2310001H17Rik"	2.9762988	0.66666675
"2310001K24Rik"	0.1754386	6.5741143
"2310002F09Rik"	17.345646	2.289272
"2310002J15Rik"	1.7189453	31.329243
"2310002L09Rik"	31.358603	7.0512824
"2310002L13Rik"	8.56056	17.094288
"2310003C23Rik"	46.83731	3.025171
"2310003F16Rik"	20.093367	57.85119
"2310003H01Rik"	74.52738	7.423751
"2310003L06Rik"	95.3858	43.528137
"2310003L22Rik"	82.79919	13.606166
"2310004I24Rik"	67.97435	4.14217
"2310004N24Rik"	47.008537	20.643583
"2310005A03Rik"	1.2781663	1.0953283
"2310005G13Rik"	7.6674023	2.2161174
"2310006M14Rik"	59.64757	4.5923724
"2310007B03Rik"	1.9572638	3.1699493
"2310007L24Rik"	3.2709122	1.8634669
"2310008H04Rik"	79.78622	3.0807202
"2310008H09Rik"	56.40137	18.789082
"2310009B15Rik"	11.955138	2.6184287
"2310010G23Rik"	81.022606	57.05779
"2310010J17Rik"	86.14607	1.7192773
"2310010M20Rik"	7.253969	14.004762
"2310011J03Rik"	37.993053	2.7726092
"2310014F06Rik"	10.435723	6.1186132
"2310014H01Rik"	1.5454117	1.148948
"2310014L17Rik"	13.249966	84.55758
"2310015A10Rik"	37.327374	0.9903231
"2310015B20Rik"	95.983345	99.75369
"2310016C08Rik"	33.707718	2.0389795
"2310016D23Rik"	9.208753	3.1773818
"2310016G11Rik"	2.0122354	0.71306974
"2310016M24Rik"	21.439444	28.073189
"2310021P13Rik"	69.32413	2.9835572
"2310022A10Rik"	88.72935	11.224536
"2310022B05Rik"	68.20782	1.1489761
"2310026I22Rik"	4.961509	1.9484354
"2310026L22Rik"	9.065154	8.991496
"2310028H24Rik"	44.66888	0.6076389
"2310028O11Rik"	55.457027	23.011345
"2310030G06Rik"	1.8150387	2.4005184
"2310030N02Rik"	73.33035	0.3119167
"2310031A07Rik"	36.53489	3.3441558
"2310033E01Rik"	85.05555	0.9029175
"2310033P09Rik"	20.32563	25.693947
"2310035C23Rik"	75.00389	0.6704211
"2310035K24Rik"	37.559357	45.077927
"2310036O22Rik"	34.801613	0.68889546
"2310037I24Rik"	52.084858	1.8832232
"2310039H08Rik"	0.9778404	8.775045
"2310040G07Rik"	90.68829	95.32961
"2310042D19Rik"	49.392796	1.5500487
"2310043D23Rik"	95.22222	99.01144
"2310043J07Rik"	89.93773	1.6203704
"2310043M15Rik"	98.00844	91.47125
"2310044G17Rik"	41.610107	1.0830836
"2310044H10Rik"	66.532684	10.17106
"2310044K18Rik"	7.066559	5.8875737
"2310045N01Rik"	68.82519	8.783004
"2310046A06Rik"	41.065205	68.09903
"2310046K01Rik"	1.5878772	0.64761907
"2310046O06Rik"	22.119505	0.9287171
"2310047B19Rik"	25.829023	1.7198929
"2310047M10Rik"	0.7933799	1.1633462
"2310050B05Rik"	9.099562	3.454861
"2310050C09Rik"	5.2739263	0.9375
"2310057J18Rik"	7.5432715	6.4444447
"2310057M21Rik"	77.99508	0.76147777
"2310057N15Rik"	3.1851852	3.8461542
"2310058D17Rik"	55.365498	1.011013
"2310061C15Rik"	85.8498	15.498217
"2310061I04Rik"	36.65763	32.451237
"2310061N02Rik"	3.693529	2.5641026
"2310065F04Rik"	1.6389536	2.9484031
"2310067B10Rik"	59.08432	0.7145979
"2310069G16Rik"	95.25215	96.97916
"2310075C17Rik"	8.703704	4.0445967
"2310079F23Rik"	77.424644	4.3471794
"2310079G19Rik"	0.3125	1.5350878
"2310081O03Rik"	65.081566	61.426414
"2400001E08Rik"	53.26797	5.397343
"2400003C14Rik"	69.18819	1.1179168
"2400009B08Rik"	1.25	2.0059361
"2410001C21Rik"	85.032005	12.360689
"2410002F23Rik"	61.887993	2.9558403
"2410002I01Rik"	80.266945	10.351459
"2410002O22Rik"	85.896194	2.8354723
"2410003K15Rik"	52.700718	1.7891014
"2410003L11Rik"	17.98224	93.85584
"2410004A20Rik"	1.2089267	0.8064516
"2410004B18Rik"	22.400887	9.08343
"2410004I01Rik"	21.353086	0.5687831
"2410004N09Rik"	8.343647	0.7717077
"2410004P03Rik"	6.6476173	1.2159328
"2410006H16Rik"	9.587948	3.6827304
"2410012M07Rik"	1.0764676	1.3930587
"2410015M20Rik"	22.49466	2.9498754
"2410016O06Rik"	34.430527	24.937996
"2410017I17Rik"	1.0244868	0.78636205
"2410017P09Rik"	28.005024	1.3654081
"2410018L13Rik"	23.786356	0.92414534
"2410018M08Rik"	70.593254	1.0209987
"2410019O14Rik"	0.9508836	2.0833335
"2410022L05Rik"	48.830944	1.1326059
"2410042D21Rik"	62.15789	0.6430041
"2410057H14Rik"	1.9877871	0.6465133
"2410066E13Rik"	1.781014	0.20714962
"2410076I21Rik"	68.569435	3.1193078
"2410080I02Rik"	2.0320199	2.5474083
"2410089E03Rik"	91.84162	1.3892195
"2410091C18Rik"	74.6808	14.384131
"2410114N07Rik"	39.539783	0.5
"2410124H12Rik"	2.2994683	0.6243176
"2410127L17Rik"	74.21353	2.4019241
"2410131K14Rik"	80.57272	2.414966
"2410133F24Rik"	75.19287	39.76994
"2410137F16Rik"	6.913056	11.054917
"2410137M14Rik"	90.77751	46.354504
"2410141K09Rik"	54.11814	14.219733
"2410152P15Rik"	12.370229	3.7283554
"2500002B13Rik"	68.9723	0.43270257
"2500003M10Rik"	51.614536	13.453475
"2500004C02Rik"	10.998263	0.251938
"2510002D24Rik"	77.8896	71.890816
"2510003D18Rik"	91.95926	98.36215
"2510003E04Rik"	61.139618	11.389336
"2510006D16Rik"	66.35676	10.669472
"2510009E07Rik"	8.649125	0.6660969
"2510012J08Rik"	67.8436	1.8522828
"2510039O18Rik"	43.8727	1.5753583
"2510046G10Rik"	1.2134978	11.843171
"2510049J12Rik"	68.3293	1.824074
"2600006K01Rik"	1.1057693	7.3912888
"2610001J05Rik"	56.757935	7.026644
"2610002D18Rik"	70.714806	0.734171
"2610002I17Rik"	83.88932	10.1762705
"2610002J02Rik"	35.88076	0.901876
"2610002M06Rik"	71.85602	2.4812033
"2610005L07Rik"	24.383474	9.805132
"2610008E11Rik"	81.45604	0.32467535
"2610015P09Rik"	89.60785	0.61904764
"2610017I09Rik"	3.649776	23.535818
"2610018G03Rik"	5.569722	3.0328798
"2610019F03Rik"	73.66114	2.23854
"2610020C07Rik"	72.27109	0.79912424
"2610020F03Rik"	73.09753	71.50013
"2610020H08Rik"	81.07365	16.824116
"2610021A01Rik"	96.61589	98.478645
"2610021K21Rik"	93.33812	1.2834823
"2610024G14Rik"	59.784298	6.6560283
"2610027K06Rik"	67.20207	0.9825104
"2610027L16Rik"	50.487103	0.46941543
"2610028E06Rik"	13.119741	3.4603174
"2610028H24Rik"	17.288034	6.922404
"2610029G23Rik"	83.70088	2.5070028
"2610029I01Rik"	95.637474	97.78635
"2610034B18Rik"	83.21659	18.883005
"2610034M16Rik"	15.994257	0.80609053
"2610035D17Rik"	84.16218	1.0798123
"2610035F20Rik"	2.0056498	1.2566198
"2610036A22Rik"	31.336807	-1
"2610037D02Rik"	71.13863	1.2327547
"2610039C10Rik"	69.6953	15.997289
"2610042L04Rik"	9.536806	0.69555914
"2610044O15Rik"	98.05555	95.07575
"2610101N10Rik"	82.404205	7.101543
"2610109H07Rik"	34.05553	0.9779159
"2610203C20Rik"	70.9317	67.7369
"2610203C22Rik"	25.653362	5.416667
"2610204G07Rik"	87.734	98.484856
"2610204G22Rik"	41.160675	6.8618355
"2610206C17Rik"	12.837042	9.383082
"2610301B20Rik"	40.516064	0.6827783
"2610301G19Rik"	57.89339	54.01027
"2610303G11Rik"	1.2753912	4.2933455
"2610305D13Rik"	54.631023	-1
"2610307P16Rik"	91.00067	98.67064
"2610316D01Rik"	67.603516	1.2138367
"2610318N02Rik"	45.03939	57.19072
"2610507B11Rik"	78.20605	0.8387446
"2610507I01Rik"	84.98657	85.71131
"2610524H06Rik"	63.304943	4.832154
"2610528B01Rik"	100	97.53969
"2610528E23Rik"	45.71825	9.251557
"2610528J11Rik"	2.0215082	0.80261755
"2700007P21Rik"	70.07445	2.6964035
"2700012I20Rik"	2.341968	0.6905376
"2700016F22Rik"	54.450344	0.45556578
"2700023E23Rik"	28.086878	0.8940973
"2700029M09Rik"	66.25827	0.48964804
"2700033N17Rik"	1.3233966	1.4632795
"2700038G22Rik"	33.28497	2.4247909
"2700046A07Rik"	2.482266	4.575051
"2700046G09Rik"	2.6099367	0.6537444
"2700049A03Rik"	89.40141	0.46164024
"2700050L05Rik"	80.51854	0.89454603
"2700060E02Rik"	59.12347	0.6386861
"2700062C07Rik"	63.06948	0.8216766
"2700068H02Rik"	4.3399415	2.6774268
"2700069I18Rik"	3.3616369	3.359375
"2700073G19Rik"	8.4601555	18.537342
"2700078E11Rik"	68.322716	4.1587305
"2700081L22Rik"	36.16873	12.83902
"2700081O15Rik"	2.2822511	1.0830463
"2700086A05Rik"	1.7835091	0.6265664
"2700089E24Rik"	2.276335	4.4397874
"2700094K13Rik"	89.79279	89.25162
"2700097O09Rik"	81.18437	0.9240019
"2810001G20Rik"	38.300777	11.580264
"2810002D19Rik"	14.884779	19.392153
"2810002N01Rik"	61.584564	13.358689
"2810004N23Rik"	70.91832	16.87274
"2810006K23Rik"	64.104095	3.7691548
"2810007J24Rik"	22.9314	10.949495
"2810008D09Rik"	41.648632	2.3878012
"2810008M24Rik"	25.288658	2.6379213
"2810011L19Rik"	3.7202585	0.7336956
"2810021B07Rik"	22.461538	1.1719725
"2810021J22Rik"	89.08964	1.8382937
"2810025M15Rik"	38.60364	0.58451164
"2810029C07Rik"	1.7563274	1.700482
"2810030E01Rik"	2.1367476	14.238439
"2810032G03Rik"	73.782974	0.5220095
"2810046L04Rik"	1.7635546	0.7877942
"2810055F11Rik"	36.88138	0.288649
"2810055G20Rik"	6.635028	1.8353175
"2810403A07Rik"	70.83079	0.45893723
"2810403D21Rik"	58.221912	0.87947583
"2810404F17Rik"	98.71473	99.085365
"2810405K02Rik"	16.13466	1.500152
"2810407A14Rik"	16.48016	2.5230954
"2810407C02Rik"	51.615875	2.058362
"2810408A11Rik"	1.5070621	4.839573
"2810408I11Rik"	65.83025	3.9038048
"2810408M09Rik"	32.27682	2.3772771
"2810410L24Rik"	1.6653892	0.597845
"2810417H13Rik"	95.54032	89.31727
"2810422J05Rik"	35.605984	16.7996
"2810422O20Rik"	9.395907	1.7355958
"2810425M01Rik"	81.89152	64.854546
"2810428I15Rik"	25.310675	29.266283
"2810429I04Rik"	51.417683	0
"2810430I11Rik"	1.606508	1.5688088
"2810432D09Rik"	0.20947652	9.372957
"2810432L12Rik"	2.3042517	0.97037464
"2810433D01Rik"	45.662502	2.281746
"2810442I21Rik"	9.352786	4.7257504
"2810442N19Rik"	97.5553	97.835976
"2810453I06Rik"	46.850883	0
"2810455O05Rik"	88.434845	48.362926
"2810459M11Rik"	1.7085246	3.2949672
"2810468N07Rik"	2.7212415	0.45296717
"2810471M01Rik"	4.053408	-1
"2810474O19Rik"	63.59559	3.102757
"2810488G03Rik"	14.041905	3.800145
"2900002K06Rik"	18.223505	47.081165
"2900005J15Rik"	4.784578	0.6737998
"2900006K08Rik"	57.426765	0.58527136
"2900008C10Rik"	9.271836	0.8524905
"2900010M23Rik"	38.88684	5.24143
"2900011O08Rik"	16.616785	2.0901396
"2900026A02Rik"	89.84187	99.29563
"2900041M22Rik"	1.6791652	2.7035239
"2900052L18Rik"	7.190184	0.3487429
"2900053A13Rik"	55.91887	7.2347074
"2900053O20Rik"	15.055513	6.928387
"2900055J20Rik"	1.7830087	0.80671096
"2900056M20Rik"	72.39787	1.3047122
"2900064A13Rik"	81.38284	39.09922
"2900072N19Rik"	0.92905957	0.9866198
"2900073G15Rik"	27.686644	1.821976
"2900076A07Rik"	95.31089	94.95889
"2900079G21Rik"	7.1729417	4.0968695
"2900089D17Rik"	7.6867704	4.8983426
"2900092C05Rik"	68.10238	1.25
"2900092E17Rik"	45.942467	90.2343
"2900093L17Rik"	5.700442	5.3828807
"3000002C10Rik"	56.875206	28.622269
"3010001F23Rik"	7.7007065	1.7142857
"3010003L10Rik"	0.7222951	1.0752952
"3010003L21Rik"	4.791022	37.82764
"3010026O09Rik"	72.0291	1.1746031
"3010027C24Rik"	1.7130171	0.21978022
"3100002H09Rik"	1.234568	3.067821
"3100003L05Rik"	3.5542135	4.7265835
"3110001D03Rik"	6.2290616	0.37313432
"3110001I22Rik"	48.162956	0.82795036
"3110002H16Rik"	77.78185	0.13550137
"3110003A17Rik"	2.9919095	14.606596
"3110004A20Rik"	0.5050505	1.7878788
"3110007F17Rik"	39.442223	0.9592469
"3110009E18Rik"	64.560265	24.515383
"3110018I06Rik"	4.3939395	3.2771316
"3110021A11Rik"	1.4587008	1.3153586
"3110035E14Rik"	3.6494997	1.068783
"3110039M20Rik"	1.5874194	0.8794195
"3110040N11Rik"	68.2039	13.0149145
"3110043A19Rik"	1.5911597	3.3068163
"3110043O21Rik"	70.32311	19.114115
"3110045C21Rik"	43.264812	2.4374235
"3110047P20Rik"	4.1657147	0.22222224
"3110052M02Rik"	99.077385	-1
"3110053B16Rik"	46.21749	0.7580175
"3110056K07Rik"	46.135983	3.480039
"3110056O03Rik"	72.28698	17.11529
"3110057O12Rik"	66.18281	4.4748845
"3110062M04Rik"	74.541466	5.010913
"3110070M22Rik"	26.009789	53.74459
"3110079O15Rik"	89.14755	91.37143
"3110082D06Rik"	7.0934315	2.3015876
"3110082I17Rik"	76.888985	0.3170595
"3110082J24Rik"	1.4353515	1.8152219
"3110083C13Rik"	27.804983	1.2591083
"3110099E03Rik"	41.754753	96.30159
"3200002M19Rik"	24.317764	9.184159
"3222401L13Rik"	10.573537	2.465812
"3230401D17Rik"	24.22281	19.047619
"3300002A11Rik"	48.914974	95.651344
"3300002I08Rik"	67.87656	0.3472222
"3425401B19Rik"	2.3509448	6.101563
"3632451O06Rik"	40.59186	0.2777778
"3632454L22Rik"	8.35853	8.070888
"3830403N18Rik"	32.31899	10.63492
"3830406C13Rik"	72.7852	1.4820215
"3830408C21Rik"	90.04059	25.321857
"3830417A13Rik"	36.662506	24.088829
"3830431G21Rik"	3.6839218	0.35911062
"3930402G23Rik"	1.2015141	5.2305694
"4430402I18Rik"	82.79592	97.043655
"4631405J19Rik"	3.7923417	9.356815
"4631405K08Rik"	72.86423	73.65886
"4632404H12Rik"	33.526073	2.6878335
"4632411B12Rik"	77.46709	1.799775
"4632411P08Rik"	45.22221	0.30145577
"4632415K11Rik"	82.83194	22.086536
"4632415L05Rik"	0.7370503	0.29036006
"4632419I22Rik"	77.90595	0.7610435
"4632427E13Rik"	43.65408	1.1410947
"4632428C04Rik"	3.6726382	0.6286982
"4632428N05Rik"	93.70705	90.837006
"4632433K11Rik"	93.95293	15.642326
"4632434I11Rik"	76.719795	0.9742138
"4731417B20Rik"	0.46082953	1.5701369
"4731419I09Rik"	68.09724	0.84872746
"4732414G09Rik"	1.1222719	0.78928214
"4732415M23Rik"	61.4025	15.35721
"4732418A04Rik"	2.1848347	1.9903543
"4732418C07Rik"	78.67578	0.5551334
"4732419C18Rik"	83.69489	13.890386
"4732440D04Rik"	13.322238	3.8497372
"4732444A12Rik"	1.4254903	1.8102202
"4732447D17Rik"	94.431816	94.97771
"4732456N10Rik"	2.8665798	3.2995315
"4732463B04Rik"	13.037253	18.896776
"4732465J04Rik"	91.27874	13.217788
"4732471D19Rik"	64.42582	0.47726935
"4732471J01Rik"	97.971375	97.50394
"4732487G21Rik"	85.76939	64.746544
"4732490B19Rik"	91.94149	96.915825
"4732491K20Rik"	66.06649	1.1120464
"4831426I19Rik"	80.820465	1.0081054
"4831440E17Rik"	6.9826684	0.54741263
"4832428D23Rik"	3.0345938	15.151516
"4833403I15Rik"	7.022914	0.91858757
"4833407H14Rik"	2.2148206	0.65217394
"4833412C05Rik"	2.1492908	0.8565143
"4833413E03Rik"	60.39077	53.972416
"4833417C18Rik"	3.742316	0.6276743
"4833418N02Rik"	10.826114	1.0924695
"4833420G17Rik"	80.3365	10.23341
"4833422C13Rik"	49.743603	1.374082
"4833422F24Rik"	1.6829137	1.2393162
"4833422M21Rik"	53.29173	2.912867
"4833423E24Rik"	18.30078	3.753968
"4833424O15Rik"	26.871012	8.514951
"4833427F10Rik"	92.73942	82.99112
"4833427G06Rik"	3.4634306	0.86974114
"4833428L15Rik"	2.0521863	0.42729935
"4833439L19Rik"	64.9547	1.2378902
"4833442J19Rik"	43.26142	11.105443
"4921501E09Rik"	19.554455	6.624804
"4921504A21Rik"	4.5492315	1.0345981
"4921504E06Rik"	5.443029	0.7583775
"4921507G05Rik"	6.7603917	1.5196079
"4921507L20Rik"	94.06388	11.936305
"4921507P07Rik"	91.80581	68.9763
"4921508A21Rik"	2.8884041	2.2132447
"4921508D12Rik"	2.3516905	2.7721543
"4921508M14Rik"	95.05316	94.268196
"4921509A06Rik"	2.9430249	0.74829936
"4921509C19Rik"	6.1725917	1.2777779
"4921510H08Rik"	2.8049996	1.837232
"4921511C20Rik"	22.134922	15.336135
"4921511H03Rik"	7.9822016	-1
"4921511M17Rik"	85.606064	-1
"4921513D11Rik"	1.8388966	0.5013369
"4921513D23Rik"	87.67868	2.3097825
"4921513I03Rik"	37.074207	19.909779
"4921514A10Rik"	95.5832	98.13051
"4921515J06Rik"	68.31572	7.7353296
"4921517D21Rik"	1.5652212	7.2477527
"4921517D22Rik"	16.027243	12.157738
"4921517L17Rik"	65.42801	2.5729344
"4921518J05Rik"	13.616157	6.003726
"4921518K17Rik"	96.72953	98.21429
"4921522H14Rik"	1.6805011	0.8829365
"4921522P10Rik"	38.83154	0.66029507
"4921523A10Rik"	15.181726	1.1904763
"4921524J17Rik"	54.813038	2.5390658
"4921524L21Rik"	9.054272	0
"4921525B02Rik"	96.886284	98.19513
"4921528I01Rik"	23.037207	61.11958
"4921528I07Rik"	7.624547	4.6670117
"4921528O07Rik"	8.247989	11.3980465
"4921530D09Rik"	27.221655	23.121607
"4921530L18Rik"	22.89408	2.0271575
"4921530L21Rik"	2.2339802	4.9206347
"4921531C22Rik"	4.569319	6.0489283
"4921534H16Rik"	8.951315	4.6556478
"4921536K21Rik"	46.76207	3.6257017
"4921539E11Rik"	5.1533623	2.8711483
"4922501C03Rik"	91.16911	0.6239936
"4922501L14Rik"	4.0258274	1.6202844
"4922502B01Rik"	98.48559	95.5306
"4922502D21Rik"	4.1204844	0.7185758
"4922505E12Rik"	2.4658515	3.5128207
"4922505G16Rik"	56.84375	20.012363
"4930401G09Rik"	2.727273	1.8688502
"4930401O10Rik"	3.069789	4.8768296
"4930401O12Rik"	81.1245	52.13318
"4930402F06Rik"	4.5969057	1.3057777
"4930402H24Rik"	76.3599	3.0941699
"4930402K13Rik"	10.70866	7.430556
"4930403D09Rik"	19.051962	27.89561
"4930403L05Rik"	97.02195	97.283554
"4930403N07Rik"	25.334637	1.5335649
"4930403O15Rik"	98.60594	96.64719
"4930404A10Rik"	89.57863	1.6470588
"4930404H21Rik"	98.64755	98.00824
"4930404H24Rik"	0.37105754	10.546416
"4930404I05Rik"	45.531845	5.542345
"4930404N11Rik"	92.871574	82.11183
"4930405A21Rik"	52.40341	0.6214102
"4930405D11Rik"	22.429459	1.388889
"4930405H06Rik"	97.58503	97.07555
"4930405O22Rik"	66.228714	81.85741
"4930405P13Rik"	55.26651	0
"4930406D18Rik"	43.76956	12.532238
"4930407G08Rik"	3.1113646	5.8750772
"4930407I10Rik"	2.3319564	5.959596
"4930408F14Rik"	7.600233	13.433462
"4930408O17Rik"	2.9339983	0.5800111
"4930412B13Rik"	54.494747	10.674932
"4930412C18Rik"	58.415173	9.365293
"4930412D23Rik"	30.617342	-1
"4930412F09Rik"	25.32237	6.6770587
"4930412F15Rik"	32.636433	2.395274
"4930412L05Rik"	13.518585	1.0384232
"4930412M03Rik"	11.387134	1.8576144
"4930412O13Rik"	1.191326	0.9011107
"4930415F15Rik"	76.238464	2.0159664
"4930415L06Rik"	14.090133	12.956198
"4930415O20Rik"	67.12144	5.126812
"4930417G10Rik"	70.69716	99.22794
"4930417H01Rik"	18.07732	2.750131
"4930417O22Rik"	66.48202	0.43461832
"4930418C01Rik"	13.338042	14.638521
"4930419G24Rik"	13.363315	6.962482
"4930420K17Rik"	60.27166	1.4113275
"4930422G04Rik"	92.24977	3.9542391
"4930423M02Rik"	53.432056	2.898551
"4930423O20Rik"	89.583336	92.42193
"4930425F17Rik"	73.72371	69.321754
"4930426D05Rik"	2.4134624	12.5401125
"4930426I24Rik"	0.83271307	0.4721426
"4930426L09Rik"	1.1361883	0.45155996
"4930427A07Rik"	85.70287	0.7957808
"4930428D18Rik"	33.85315	14.579726
"4930428E23Rik"	18.636229	10.08772
"4930428N03Rik"	48.71825	86.94823
"4930429B21Rik"	0.234375	5.5323043
"4930429F24Rik"	27.990726	4.7601104
"4930430A15Rik"	8.319397	2.399849
"4930430D24Rik"	96.93122	-1
"4930430E12Rik"	3.2534132	3.5866914
"4930430F08Rik"	79.53926	0.62146896
"4930430J20Rik"	11.41409	47.8405
"4930430O22Rik"	0.20242916	1.1507301
"4930431F12Rik"	50.303566	30.602242
"4930431P03Rik"	10.3846	13.945825
"4930432B10Rik"	33.667164	2.1117404
"4930432E11Rik"	2.8665385	1.6488094
"4930432K09Rik"	60.641518	90.13889
"4930432K21Rik"	81.44131	10.022105
"4930432L08Rik"	86.17901	2.5173225
"4930432M17Rik"	2.195476	3.8023088
"4930433I11Rik"	16.819809	16.21212
"4930433N12Rik"	30.160366	1.9733046
"4930435E12Rik"	3.5061197	0
"4930435H24Rik"	12.055911	15.962234
"4930438A08Rik"	4.063556	5.149573
"4930439A04Rik"	96.1399	83.00069
"4930440I19Rik"	10.936646	0.8027645
"4930441J16Rik"	1.444325	1.1994948
"4930441O14Rik"	24.8336	1.9378308
"4930442H23Rik"	21.48783	96.7398
"4930442J19Rik"	5.3867245	13.888888
"4930442L01Rik"	56.28595	61.847477
"4930443B20Rik"	91.34626	91.18621
"4930443G12Rik"	13.780824	2.881518
"4930443O20Rik"	89.77937	79.040405
"4930444A02Rik"	66.41081	8.537086
"4930444E06Rik"	3.8967052	12.453381
"4930444G20Rik"	1.680791	4.78355
"4930444M15Rik"	80.64581	44.817017
"4930444P10Rik"	46.953114	85.634026
"4930445B16Rik"	15.497979	-1
"4930445N08Rik"	1.2541643	1.595211
"4930447A16Rik"	7.0317383	96.9666
"4930447C04Rik"	14.374286	0.51759833
"4930447F04Rik"	26.04257	12.417328
"4930447M23Rik"	21.12334	3.0369484
"4930448D08Rik"	98.484856	96.0656
"4930448E22Rik"	1.9583728	4.6968255
"4930448H16Rik"	6.413098	8.434551
"4930448K12Rik"	65.16955	62.056816
"4930448N21Rik"	35.765366	1.0564662
"4930449A18Rik"	23.015041	7.470059
"4930449E01Rik"	1.7713907	2.278325
"4930449I24Rik"	0.5555556	-1
"4930451C15Rik"	19.7638	1.4752568
"4930451E10Rik"	97.255714	98.333336
"4930451G09Rik"	66.995804	35.344788
"4930451I11Rik"	80.647545	55.305397
"4930452B06Rik"	77.05747	0.454932
"4930452L02Rik"	21.892351	10.407648
"4930453H23Rik"	73.95414	-1
"4930453N24Rik"	61.848156	1.4705882
"4930453O03Rik"	4.0619535	1.2477719
"4930455B14Rik"	1.4973371	3.194826
"4930455C21Rik"	80.43931	6.293112
"4930455D15Rik"	30.656607	1.1944091
"4930455F23Rik"	82.73267	0
"4930455G09Rik"	7.0895343	0.916989
"4930455H04Rik"	3.0367115	0.78725964
"4930456L15Rik"	8.340598	1.8907562
"4930457A20Rik"	94.65326	98.80056
"4930458D05Rik"	3.5827308	0.77614385
"4930458L03Rik"	21.056183	5
"4930461C15Rik"	13.428346	1.2327534
"4930461G14Rik"	3.9624383	2.177198
"4930463O16Rik"	3.0994537	3.564815
"4930465A12Rik"	3.5891304	2.8273811
"4930465M20Rik"	5.649177	2.6767676
"4930466I24Rik"	2.7220294	0.8805032
"4930467D21Rik"	55.294277	1.8116674
"4930467E23Rik"	13.507742	-1
"4930467K11Rik"	2.0377824	0.47814208
"4930468A15Rik"	69.15472	-1
"4930469G21Rik"	1.2140636	0
"4930469K13Rik"	17.872911	5.089607
"4930470G03Rik"	21.303717	1.9715093
"4930470P17Rik"	45.24208	23.851387
"4930471C04Rik"	4.1796374	4.0616884
"4930471C06Rik"	2.2187715	4.695971
"4930471I20Rik"	80.57036	98.91002
"4930471M09Rik"	2.4512734	4.068953
"4930471M23Rik"	71.94365	2.6021338
"4930473A02Rik"	61.984756	18.664196
"4930473A06Rik"	89.83643	1.1818897
"4930473D10Rik"	3.301502	1.2460318
"4930474H06Rik"	2.1877186	15.755911
"4930474N05Rik"	17.800272	-1
"4930477E14Rik"	0.32467535	1.6808689
"4930478K11Rik"	2.2152023	0.9902411
"4930479D17Rik"	18.375711	52.78676
"4930479M11Rik"	1.1497326	2.1995027
"4930480G23Rik"	28.402117	56.858643
"4930480K15Rik"	10.224868	6.9260716
"4930480K23Rik"	21.598692	1.8516772
"4930481A15Rik"	81.24542	6.7460318
"4930481B07Rik"	18.901463	0.7550505
"4930483C13Rik"	69.085815	34.99248
"4930483J18Rik"	18.371613	2.1276324
"4930483K19Rik"	77.72707	1.8225267
"4930485B16Rik"	5.182292	0.6193694
"4930486F22Rik"	12.270486	6.352114
"4930486I03Rik"	97.7957	100
"4930486L24Rik"	28.793139	1.9628098
"4930488B22Rik"	1.3178649	1.6153847
"4930500F10Rik"	0	15.965776
"4930500J02Rik"	55.96803	0.20833334
"4930500M09Rik"	0.98992634	47.497795
"4930502E09Rik"	29.263588	3.3877466
"4930502E18Rik"	8.9443035	4.909813
"4930503B20Rik"	1.4779471	1.5702161
"4930503E14Rik"	96.61535	88.888885
"4930503L19Rik"	73.79043	0.7195767
"4930504O13Rik"	6.171359	2.2675738
"4930505A04Rik"	31.813515	0.4065041
"4930505H01Rik"	35.341534	0.8928572
"4930505K14Rik"	2.5231588	3.0002365
"4930505N22Rik"	39.729004	7.459115
"4930505O20Rik"	9.877507	24.138233
"4930506C21Rik"	49.52725	11.931086
"4930506M07Rik"	79.92485	0.8097929
"4930507D10Rik"	3.827886	1.2803863
"4930509E16Rik"	8.370566	3.5282464
"4930509G22Rik"	34.439278	1.653028
"4930509K18Rik"	4.124547	4.2275643
"4930510E17Rik"	16.166832	90.14011
"4930511A02Rik"	2.9733047	0.75362325
"4930511F01Rik"	1.3117285	0.9
"4930511I11Rik"	4.400522	2.8315413
"4930511M06Rik"	17.427586	6.2855053
"4930511M11Rik"	5.211663	5.7716055
"4930511O05Rik"	45.425022	-1
"4930512B01Rik"	55.173508	79.916855
"4930512H18Rik"	35.974674	95.980446
"4930512M02Rik"	29.120201	-1
"4930513N10Rik"	21.911505	4.9964895
"4930513O06Rik"	32.73658	-1
"4930515B02Rik"	55.458	8.419693
"4930515G01Rik"	0.89826846	5.594494
"4930515L19Rik"	80.12619	96.85846
"4930516K23Rik"	8.950059	2.2698414
